# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--omega_b baryons--bacco_M_c baryons--bacco_M1_z0_cen baryons--bacco_beta baryons--bacco_eta baryons--bacco_theta_inn
3.169580078124999978e-01 8.062744140625000000e-01 3.090820312499999861e-02 1.339404296875000000e+01 1.011035156250000000e+01 -4.110595703125000666e-01 -2.038574218750000000e-02 -5.810546875000000000e-02
4.119580078125000266e-01 6.812744140625000000e-01 4.090820312500000056e-02 1.189404296875000000e+01 9.110351562500000000e+00 1.394042968749986677e-02 -2.453857421874999778e-01 -1.558105468750000000e+00
2.219580078124999967e-01 9.312744140625000000e-01 6.090820312500000444e-02 1.489404296875000000e+01 1.111035156250000000e+01 -8.360595703125000000e-01 -6.953857421874999334e-01 -5.581054687500000000e-01
2.694580078125000111e-01 7.437744140625000000e-01 3.590820312500000305e-02 1.114404296875000000e+01 9.610351562500000000e+00 -6.235595703125000888e-01 -3.578857421874999667e-01 -3.081054687500000000e-01
4.594580078125000133e-01 9.937744140625000000e-01 5.590820312500000000e-02 1.414404296875000000e+01 1.161035156250000000e+01 2.264404296875000000e-01 9.211425781249993339e-02 -1.308105468750000000e+00
3.644580078125000400e-01 6.187744140625000000e-01 6.590820312500000888e-02 1.264404296875000000e+01 1.261035156250000000e+01 -1.985595703125000444e-01 -1.328857421875000444e-01 -8.081054687500000000e-01
1.744580078124999822e-01 8.687744140625000000e-01 4.590820312500000500e-02 1.564404296875000000e+01 1.061035156250000000e+01 6.514404296875000444e-01 -5.828857421875000000e-01 -1.808105468750000000e+00
1.982080078125000033e-01 6.500244140625000000e-01 6.340820312500000666e-02 1.376904296875000000e+01 1.036035156250000000e+01 5.451904296874998668e-01 -4.141357421874999889e-01 -9.331054687500000000e-01
3.882080078124999778e-01 9.000244140625000000e-01 4.340820312500000278e-02 1.076904296875000000e+01 1.236035156250000000e+01 -3.048095703125000000e-01 3.586425781250002220e-02 -1.933105468750000000e+00
4.832080078125000067e-01 5.250244140625000000e-01 3.340820312500000083e-02 1.526904296875000000e+01 1.136035156250000000e+01 1.201904296875000444e-01 -1.891357421874999556e-01 -4.331054687500000000e-01
2.932080078125000044e-01 7.750244140625000000e-01 5.340820312500000472e-02 1.226904296875000000e+01 9.360351562500000000e+00 -7.298095703125000444e-01 -6.391357421874999112e-01 -1.433105468750000000e+00
2.457080078124999900e-01 5.875244140625000000e-01 4.840820312500000722e-02 1.301904296875000000e+01 1.186035156250000000e+01 -9.423095703124999556e-01 -3.016357421875000000e-01 -1.683105468750000000e+00
4.357080078125000200e-01 8.375244140625000000e-01 6.840820312500001110e-02 1.001904296875000000e+01 9.860351562500000000e+00 -9.230957031249997780e-02 1.483642578124999556e-01 -6.831054687500000000e-01
3.407080078124999911e-01 7.125244140625000000e-01 5.840820312500000222e-02 1.451904296875000000e+01 1.086035156250000000e+01 -5.173095703125000222e-01 -7.663574218750002220e-02 -1.183105468750000000e+00
1.507080078124999889e-01 9.625244140625000000e-01 3.840820312499999833e-02 1.151904296875000000e+01 1.286035156250000000e+01 3.326904296874999556e-01 -5.266357421874999778e-01 -1.831054687500000000e-01
1.625830078125000133e-01 6.968994140625000000e-01 4.465820312500000389e-02 1.283154296875000000e+01 1.123535156250000000e+01 -1.454345703125000666e-01 7.739257812499955591e-03 -7.456054687500000000e-01
3.525830078124999600e-01 9.468994140625000000e-01 6.465820312500000777e-02 1.583154296875000000e+01 9.235351562500000000e+00 -9.954345703125000444e-01 -4.422607421875000000e-01 -1.745605468750000000e+00
4.475830078124999889e-01 5.718994140625000000e-01 5.465820312499999889e-02 1.133154296875000000e+01 1.023535156250000000e+01 2.795654296874998668e-01 -6.672607421874999778e-01 -2.456054687500000000e-01
2.575830078124999867e-01 8.218994140625000000e-01 3.465820312500000194e-02 1.433154296875000000e+01 1.223535156250000000e+01 -5.704345703125000000e-01 -2.172607421875000222e-01 -1.245605468750000000e+00
3.050830078124999734e-01 5.093994140625000000e-01 6.965820312500001221e-02 1.208154296875000000e+01 1.073535156250000000e+01 -3.579345703124999778e-01 1.202392578125000000e-01 -1.995605468750000000e+00
4.950830078124999756e-01 7.593994140625000000e-01 4.965820312500000139e-02 1.508154296875000000e+01 1.273535156250000000e+01 4.920654296875000000e-01 -3.297607421875000111e-01 -9.956054687500000000e-01
4.000830078125000022e-01 6.343994140625000000e-01 3.965820312499999944e-02 1.058154296875000000e+01 1.173535156250000000e+01 -7.829345703125000222e-01 -5.547607421874999334e-01 -1.495605468750000000e+00
2.100830078125000000e-01 8.843994140625000000e-01 5.965820312500000333e-02 1.358154296875000000e+01 9.735351562500000000e+00 6.706542968749995559e-02 -1.047607421874999778e-01 -4.956054687500000000e-01
1.863330078125000067e-01 6.031494140625000000e-01 3.215820312499999972e-02 1.470654296875000000e+01 9.485351562500000000e+00 1.733154296874999112e-01 6.398925781249997780e-02 -1.370605468750000000e+00
3.763330078125000089e-01 8.531494140625000000e-01 5.215820312500000361e-02 1.170654296875000000e+01 1.148535156250000000e+01 -6.766845703124999556e-01 -3.860107421874999778e-01 -3.706054687500000000e-01
4.713330078124999822e-01 7.281494140625000000e-01 6.215820312500000555e-02 1.320654296875000000e+01 1.248535156250000000e+01 5.983154296874999556e-01 -6.110107421874999556e-01 -1.870605468750000000e+00
2.813330078125000355e-01 9.781494140625000000e-01 4.215820312500000167e-02 1.020654296875000000e+01 1.048535156250000000e+01 -2.516845703125000222e-01 -1.610107421875000000e-01 -8.706054687500000000e-01
2.338330078124999933e-01 6.656494140625000000e-01 5.715820312500000111e-02 1.545654296875000000e+01 1.298535156250000000e+01 -4.641845703125000444e-01 1.764892578124999112e-01 -1.206054687500000000e-01
4.238330078124999956e-01 9.156494140625000000e-01 3.715820312499999722e-02 1.245654296875000000e+01 1.098535156250000000e+01 3.858154296875000444e-01 -2.735107421874999889e-01 -1.120605468750000000e+00
3.288330078125000222e-01 5.406494140625000000e-01 4.715820312500000611e-02 1.395654296875000000e+01 9.985351562500000000e+00 -8.891845703124999778e-01 -4.985107421874999667e-01 -6.206054687500000000e-01
1.388330078124999922e-01 7.906494140625000000e-01 6.715820312500000999e-02 1.095654296875000000e+01 1.198535156250000000e+01 -3.918457031250000000e-02 -4.851074218750006661e-02 -1.620605468750000000e+00
1.328955078125000078e-01 6.734619140625000000e-01 3.403320312500000139e-02 1.311279296875000000e+01 1.079785156250000000e+01 -1.719970703125000000e-01 -6.813232421874999556e-01 -3.393554687500000000e-01
3.228955078124999822e-01 9.234619140625000000e-01 5.403320312500000527e-02 1.011279296875000000e+01 1.279785156250000000e+01 6.780029296874998668e-01 -2.313232421875000000e-01 -1.339355468750000000e+00
4.178955078125000111e-01 5.484619140625000000e-01 6.403320312500000722e-02 1.461279296875000000e+01 1.179785156250000000e+01 -5.969970703125000444e-01 -6.323242187500022204e-03 -8.393554687500000000e-01
2.278955078125000089e-01 7.984619140625000000e-01 4.403320312500000333e-02 1.161279296875000000e+01 9.797851562500000000e+00 2.530029296875000444e-01 -4.563232421874999778e-01 -1.839355468750000000e+00
2.753955078124999956e-01 6.109619140625000000e-01 5.903320312500000278e-02 1.386279296875000000e+01 1.129785156250000000e+01 4.050292968749991118e-02 -5.688232421874999112e-01 -1.089355468750000000e+00
4.653955078124999978e-01 8.609619140625000000e-01 3.903320312499999889e-02 1.086279296875000000e+01 9.297851562500000000e+00 -8.094970703124999556e-01 -1.188232421875000666e-01 -8.935546875000000000e-02
3.703955078125000244e-01 7.359619140625000000e-01 4.903320312500000777e-02 1.536279296875000000e+01 1.029785156250000000e+01 4.655029296874999556e-01 1.061767578124999112e-01 -1.589355468750000000e+00
1.803955078124999944e-01 9.859619140625000000e-01 6.903320312499999778e-02 1.236279296875000000e+01 1.229785156250000000e+01 -3.844970703125000222e-01 -3.438232421874999889e-01 -5.893554687500000000e-01
2.041455078125000155e-01 5.172119140625000000e-01 4.153320312500000111e-02 1.123779296875000000e+01 1.254785156250000000e+01 -4.907470703124999778e-01 -6.250732421874999334e-01 -1.714355468750000000e+00
3.941455078125000178e-01 7.672119140625000000e-01 6.153320312500000500e-02 1.423779296875000000e+01 1.054785156250000000e+01 3.592529296875000000e-01 -1.750732421874999778e-01 -7.143554687500000000e-01
4.891455078124999911e-01 6.422119140625000000e-01 5.153320312500000305e-02 1.273779296875000000e+01 9.547851562500000000e+00 -9.157470703125000222e-01 4.992675781250000000e-02 -1.214355468750000000e+00
2.991455078124999889e-01 8.922119140625000000e-01 3.153320312499999917e-02 1.573779296875000000e+01 1.154785156250000000e+01 -6.574707031250004441e-02 -4.000732421875000111e-01 -2.143554687500000000e-01
2.516455078125000022e-01 7.047119140625000000e-01 6.653320312500000944e-02 1.048779296875000000e+01 9.047851562500000000e+00 1.467529296874998668e-01 -5.125732421875000000e-01 -9.643554687500000000e-01
4.416455078125000044e-01 9.547119140625000000e-01 4.653320312500000555e-02 1.348779296875000000e+01 1.104785156250000000e+01 -7.032470703125000000e-01 -6.257324218750004441e-02 -1.964355468750000000e+00
3.466455078125000311e-01 5.797119140625000000e-01 3.653320312499999667e-02 1.198779296875000000e+01 1.204785156250000000e+01 5.717529296874999112e-01 1.624267578124999334e-01 -4.643554687500000000e-01
1.566455078125000011e-01 8.297119140625000000e-01 5.653320312500000056e-02 1.498779296875000000e+01 1.004785156250000000e+01 -2.782470703125000666e-01 -2.875732421875000222e-01 -1.464355468750000000e+00
1.447705078125000044e-01 5.640869140625000000e-01 6.028320312500000389e-02 1.555029296875000000e+01 9.922851562500000000e+00 -7.563720703124999778e-01 -2.031982421874999889e-01 -1.901855468750000000e+00
3.347705078125000067e-01 8.140869140625000000e-01 4.028320312500000000e-02 1.255029296875000000e+01 1.192285156250000000e+01 9.362792968750000000e-02 -6.531982421875000000e-01 -9.018554687500000000e-01
4.297705078124999800e-01 6.890869140625000000e-01 3.028320312499999806e-02 1.405029296875000000e+01 1.292285156250000000e+01 -3.313720703125000444e-01 -4.281982421874999667e-01 -1.401855468750000000e+00
2.397705078124999778e-01 9.390869140625000000e-01 5.028320312500000194e-02 1.105029296875000000e+01 1.092285156250000000e+01 5.186279296875000444e-01 2.180175781249993339e-02 -4.018554687500000000e-01
2.872705078124999645e-01 6.265869140625000000e-01 4.528320312500000444e-02 1.480029296875000000e+01 1.242285156250000000e+01 3.061279296874999112e-01 -9.069824218750000000e-02 -6.518554687500000000e-01
4.772705078125000222e-01 8.765869140625000000e-01 6.528320312500000833e-02 1.180029296875000000e+01 1.042285156250000000e+01 -5.438720703124999556e-01 -5.406982421874999556e-01 -1.651855468750000000e+00
3.822705078124999933e-01 5.015869140625000000e-01 5.528320312499999944e-02 1.330029296875000000e+01 9.422851562500000000e+00 -1.188720703125000222e-01 -3.156982421874999778e-01 -1.518554687500000000e-01
1.922705078124999911e-01 7.515869140625000000e-01 3.528320312500000250e-02 1.030029296875000000e+01 1.142285156250000000e+01 -9.688720703125000000e-01 1.343017578124999778e-01 -1.151855468750000000e+00
1.685205078124999978e-01 7.203369140625000000e-01 5.278320312500000416e-02 1.217529296875000000e+01 1.167285156250000000e+01 -8.626220703125000444e-01 -1.469482421875000222e-01 -2.685546875000000000e-02
3.585205078125000000e-01 9.703369140625000000e-01 3.278320312500000028e-02 1.517529296875000000e+01 9.672851562500000000e+00 -1.262207031250006661e-02 -5.969482421874999778e-01 -1.026855468750000000e+00
4.535205078124999734e-01 5.953369140625000000e-01 4.278320312500000222e-02 1.067529296875000000e+01 1.067285156250000000e+01 -4.376220703125000000e-01 -3.719482421875000000e-01 -5.268554687500000000e-01
2.635205078125000266e-01 8.453369140625000000e-01 6.278320312500000611e-02 1.367529296875000000e+01 1.267285156250000000e+01 4.123779296874998668e-01 7.805175781249995559e-02 -1.526855468750000000e+00
2.160205078124999845e-01 5.328369140625000000e-01 3.778320312499999778e-02 1.292529296875000000e+01 1.017285156250000000e+01 6.248779296875000000e-01 -3.444824218749997780e-02 -1.276855468750000000e+00
4.060205078124999867e-01 7.828369140625000000e-01 5.778320312500000167e-02 1.592529296875000000e+01 1.217285156250000000e+01 -2.251220703124999778e-01 -4.844482421874999889e-01 -2.768554687500000000e-01
3.110205078125000133e-01 6.578369140625000000e-01 6.778320312499999667e-02 1.142529296875000000e+01 1.117285156250000000e+01 1.998779296874999556e-01 -2.594482421875000111e-01 -1.776855468750000000e+00
1.210205078124999972e-01 9.078369140625000000e-01 4.778320312500000666e-02 1.442529296875000000e+01 9.172851562500000000e+00 -6.501220703125000222e-01 1.905517578125000000e-01 -7.768554687500000000e-01
1.213916015624999928e-01 5.313720703125000000e-01 6.086914062500000527e-02 1.153662109375000000e+01 1.185644531250000000e+01 5.169677734375000000e-01 -6.435302734374999112e-01 -9.936523437500000000e-01
3.113916015625000089e-01 7.813720703125000000e-01 4.086914062500000139e-02 1.453662109375000000e+01 9.856445312500000000e+00 -3.330322265624999778e-01 -1.935302734374999556e-01 -1.993652343750000000e+00
4.063916015624999822e-01 6.563720703125000000e-01 3.086914062499999944e-02 1.003662109375000000e+01 1.085644531250000000e+01 9.196777343749995559e-02 3.146972656250002220e-02 -4.936523437500000000e-01
2.163916015624999800e-01 9.063720703125000000e-01 5.086914062500000333e-02 1.303662109375000000e+01 1.285644531250000000e+01 -7.580322265625000222e-01 -4.185302734374999889e-01 -1.493652343750000000e+00
2.638916015625000222e-01 7.188720703125000000e-01 4.586914062499999889e-02 1.228662109375000000e+01 1.035644531250000000e+01 -9.705322265625000444e-01 -5.310302734374999778e-01 -1.743652343750000000e+00
4.538916015625000244e-01 9.688720703125000000e-01 6.586914062500000278e-02 1.528662109375000000e+01 1.235644531250000000e+01 -1.205322265625000666e-01 -8.103027343750002220e-02 -7.436523437500000000e-01
3.588916015624999956e-01 5.938720703125000000e-01 5.586914062500000777e-02 1.078662109375000000e+01 1.135644531250000000e+01 -5.455322265625000000e-01 1.439697265624999556e-01 -1.243652343750000000e+00
1.688916015624999933e-01 8.438720703125000000e-01 3.586914062500000389e-02 1.378662109375000000e+01 9.356445312500000000e+00 3.044677734374998668e-01 -3.060302734375000000e-01 -2.436523437500000000e-01
1.926416015624999867e-01 6.251220703125000000e-01 5.336914062500000555e-02 1.566162109375000000e+01 9.606445312500000000e+00 4.107177734375000444e-01 -6.997802734374999334e-01 -1.118652343750000000e+00
3.826416015624999889e-01 8.751220703125000000e-01 3.336914062500000167e-02 1.266162109375000000e+01 1.160644531250000000e+01 -4.392822265625000444e-01 -2.497802734374999778e-01 -1.186523437500000000e-01
4.776416015625000178e-01 5.001220703125000000e-01 4.336914062500000361e-02 1.416162109375000000e+01 1.260644531250000000e+01 -1.428222656250000000e-02 -2.478027343750000000e-02 -1.618652343750000000e+00
2.876416015624999600e-01 7.501220703125000000e-01 6.336914062500001443e-02 1.116162109375000000e+01 1.060644531250000000e+01 -8.642822265624999778e-01 -4.747802734374999556e-01 -6.186523437500000000e-01
2.401416015625000011e-01 5.626220703125000000e-01 3.836914062499999917e-02 1.491162109375000000e+01 1.210644531250000000e+01 -6.517822265624999556e-01 -5.872802734375000000e-01 -3.686523437500000000e-01
4.301416015624999756e-01 8.126220703125000000e-01 5.836914062500000305e-02 1.191162109375000000e+01 1.010644531250000000e+01 1.982177734374999112e-01 -1.372802734375000444e-01 -1.368652343750000000e+00
3.351416015625000022e-01 6.876220703125000000e-01 6.836914062500000500e-02 1.341162109375000000e+01 9.106445312500000000e+00 -2.267822265625000222e-01 8.771972656249993339e-02 -8.686523437500000000e-01
1.451416015625000000e-01 9.376220703125000000e-01 4.836914062500000111e-02 1.041162109375000000e+01 1.110644531250000000e+01 6.232177734374999556e-01 -3.622802734374999667e-01 -1.868652343750000000e+00
1.570166015624999967e-01 7.032470703125000000e-01 3.461914062500000278e-02 1.097412109375000000e+01 1.298144531250000000e+01 2.513427734375000000e-01 -1.654052734375000000e-01 -1.306152343750000000e+00
3.470166015625000266e-01 9.532470703125000000e-01 5.461914062500000666e-02 1.397412109375000000e+01 1.098144531250000000e+01 -5.986572265625000888e-01 -6.154052734374999556e-01 -3.061523437500000000e-01
4.420166015625000000e-01 5.782470703125000000e-01 6.461914062500001554e-02 1.247412109375000000e+01 9.981445312500000000e+00 6.763427734375000444e-01 -3.904052734374999778e-01 -1.806152343750000000e+00
2.520166015624999978e-01 8.282470703125000000e-01 4.461914062499999778e-02 1.547412109375000000e+01 1.198144531250000000e+01 -1.736572265625000444e-01 5.959472656249997780e-02 -8.061523437500000000e-01
2.995166015624999845e-01 5.157470703125000000e-01 5.961914062500000416e-02 1.022412109375000000e+01 9.481445312500000000e+00 -3.861572265625000666e-01 -5.290527343750006661e-02 -5.615234375000000000e-02
4.895166015624999867e-01 7.657470703125000000e-01 3.961914062500000028e-02 1.322412109375000000e+01 1.148144531250000000e+01 4.638427734374999112e-01 -5.029052734374999112e-01 -1.056152343750000000e+00
3.945166015625000133e-01 6.407470703125000000e-01 4.961914062500000222e-02 1.172412109375000000e+01 1.248144531250000000e+01 -8.111572265625000000e-01 -2.779052734374999889e-01 -5.561523437500000000e-01
2.045166015625000111e-01 8.907470703125000000e-01 6.961914062500000611e-02 1.472412109375000000e+01 1.048144531250000000e+01 3.884277343749986677e-02 1.720947265624999112e-01 -1.556152343750000000e+00
1.807666015624999900e-01 6.094970703125000000e-01 4.211914062500000250e-02 1.359912109375000000e+01 1.073144531250000000e+01 -6.740722656249997780e-02 -2.216552734375000222e-01 -6.811523437500000000e-01
3.707666015625000200e-01 8.594970703125000000e-01 6.211914062500000638e-02 1.059912109375000000e+01 1.273144531250000000e+01 -9.174072265624999556e-01 -6.716552734374999778e-01 -1.681152343750000000e+00
4.657666015624999933e-01 7.344970703125000000e-01 5.211914062500000444e-02 1.509912109375000000e+01 1.173144531250000000e+01 3.575927734374999556e-01 -4.466552734375000000e-01 -1.811523437500000000e-01
2.757666015624999911e-01 9.844970703125000000e-01 3.211914062500000056e-02 1.209912109375000000e+01 9.731445312500000000e+00 -4.924072265625000222e-01 3.344726562499955591e-03 -1.181152343750000000e+00
2.282666015625000044e-01 6.719970703125000000e-01 6.711914062500000389e-02 1.434912109375000000e+01 1.123144531250000000e+01 -2.799072265625000000e-01 -1.091552734374999778e-01 -1.931152343750000000e+00
4.182666015625000067e-01 9.219970703125000000e-01 4.711914062500000000e-02 1.134912109375000000e+01 9.231445312500000000e+00 5.700927734374998668e-01 -5.591552734374999334e-01 -9.311523437500000000e-01
3.232666015624999778e-01 5.469970703125000000e-01 3.711914062499999806e-02 1.584912109375000000e+01 1.023144531250000000e+01 -7.049072265625000444e-01 -3.341552734375000111e-01 -1.431152343750000000e+00
1.332666015625000033e-01 7.969970703125000000e-01 5.711914062500000888e-02 1.284912109375000000e+01 1.223144531250000000e+01 1.450927734375000444e-01 1.158447265625000000e-01 -4.311523437500000000e-01
1.392041015624999878e-01 6.641845703125000000e-01 4.399414062500000416e-02 1.500537109375000000e+01 9.043945312500000000e+00 -5.720947265625000444e-01 -4.044677734375000111e-01 -1.649902343750000000e+00
3.292041015625000178e-01 9.141845703125000000e-01 6.399414062500000111e-02 1.200537109375000000e+01 1.104394531250000000e+01 2.779052734375000444e-01 4.553222656250000000e-02 -6.499023437500000000e-01
4.242041015624999911e-01 5.391845703125000000e-01 5.399414062500000611e-02 1.350537109375000000e+01 1.204394531250000000e+01 -9.970947265624999778e-01 -1.794677734374999778e-01 -1.149902343750000000e+00
2.342041015624999889e-01 7.891845703125000000e-01 3.399414062500000222e-02 1.050537109375000000e+01 1.004394531250000000e+01 -1.470947265625000000e-01 -6.294677734374999334e-01 -1.499023437500000000e-01
2.817041015625000311e-01 6.016845703125000000e-01 6.899414062500000555e-02 1.575537109375000000e+01 1.254394531250000000e+01 6.540527343749991118e-02 -2.919677734375000222e-01 -8.999023437500000000e-01
4.717041015624999778e-01 8.516845703125000000e-01 4.899414062500000167e-02 1.275537109375000000e+01 1.054394531250000000e+01 -7.845947265624999556e-01 1.580322265624999334e-01 -1.899902343750000000e+00
3.767041015625000044e-01 7.266845703125000000e-01 3.899414062499999972e-02 1.425537109375000000e+01 9.543945312500000000e+00 4.904052734374999556e-01 -6.696777343750004441e-02 -3.999023437500000000e-01
1.867041015625000022e-01 9.766845703125000000e-01 5.899414062500000361e-02 1.125537109375000000e+01 1.154394531250000000e+01 -3.595947265625000222e-01 -5.169677734375000000e-01 -1.399902343750000000e+00
2.104541015624999956e-01 5.079345703125000000e-01 3.149414062500000000e-02 1.238037109375000000e+01 1.129394531250000000e+01 -2.533447265625000666e-01 -4.607177734374999778e-01 -2.749023437500000000e-01
4.004541015624999978e-01 7.579345703125000000e-01 5.149414062500000389e-02 1.538037109375000000e+01 9.293945312500000000e+00 5.966552734374999112e-01 -1.071777343750002220e-02 -1.274902343750000000e+00
4.954541015625000266e-01 6.329345703125000000e-01 6.149414062500000583e-02 1.088037109375000000e+01 1.029394531250000000e+01 -6.783447265625000000e-01 -2.357177734375000000e-01 -7.749023437500000000e-01
3.054541015624999689e-01 8.829345703125000000e-01 4.149414062500000194e-02 1.388037109375000000e+01 1.229394531250000000e+01 1.716552734374998668e-01 -6.857177734374999556e-01 -1.774902343750000000e+00
2.579541015624999822e-01 6.954345703125000000e-01 5.649414062500000833e-02 1.163037109375000000e+01 1.079394531250000000e+01 -4.084472656250004441e-02 -3.482177734374999889e-01 -1.024902343750000000e+00
4.479541015624999845e-01 9.454345703125000000e-01 3.649414062499999750e-02 1.463037109375000000e+01 1.279394531250000000e+01 -8.908447265625000222e-01 1.017822265624999112e-01 -2.490234375000000000e-02
3.529541015625000111e-01 5.704345703125000000e-01 4.649414062499999944e-02 1.013037109375000000e+01 1.179394531250000000e+01 3.841552734375000000e-01 -1.232177734375000666e-01 -1.524902343750000000e+00
1.629541015625000089e-01 8.204345703125000000e-01 6.649414062500000333e-02 1.313037109375000000e+01 9.793945312500000000e+00 -4.658447265624999778e-01 -5.732177734374999112e-01 -5.249023437500000000e-01
1.510791015624999845e-01 5.860595703125000000e-01 5.024414062500000278e-02 1.444287109375000000e+01 1.016894531250000000e+01 -8.377197265625000444e-01 7.365722656249995559e-02 -8.740234375000000000e-02
3.410791015624999867e-01 8.360595703125000000e-01 3.024414062499999889e-02 1.144287109375000000e+01 1.216894531250000000e+01 1.228027343750004441e-02 -3.763427734375000000e-01 -1.087402343750000000e+00
4.360791015625000155e-01 7.110595703125000000e-01 4.024414062500000083e-02 1.594287109375000000e+01 1.116894531250000000e+01 -4.127197265625000000e-01 -6.013427734374999778e-01 -5.874023437500000000e-01
2.460791015624999856e-01 9.610595703125000000e-01 6.024414062500000472e-02 1.294287109375000000e+01 9.168945312500000000e+00 4.372802734374998668e-01 -1.513427734375000222e-01 -1.587402343750000000e+00
2.935791015625000000e-01 6.485595703125000000e-01 3.524414062500000333e-02 1.369287109375000000e+01 1.166894531250000000e+01 6.497802734375000000e-01 1.861572265625000000e-01 -1.337402343750000000e+00
4.835791015625000022e-01 8.985595703125000000e-01 5.524414062500000722e-02 1.069287109375000000e+01 9.668945312500000000e+00 -2.002197265624999778e-01 -2.638427734375000111e-01 -3.374023437500000000e-01
3.885791015624999734e-01 5.235595703125000000e-01 6.524414062500000222e-02 1.519287109375000000e+01 1.066894531250000000e+01 2.247802734374999556e-01 -4.888427734374999889e-01 -1.837402343750000000e+00
1.985791015624999989e-01 7.735595703125000000e-01 4.524414062499999833e-02 1.219287109375000000e+01 1.266894531250000000e+01 -6.252197265625000222e-01 -3.884277343749997780e-02 -8.374023437500000000e-01
1.748291015625000056e-01 7.423095703125000000e-01 6.274414062500000000e-02 1.031787109375000000e+01 1.241894531250000000e+01 -7.314697265625000888e-01 1.740722656249993339e-02 -1.962402343750000000e+00
3.648291015625000355e-01 9.923095703125000000e-01 4.274414062500000305e-02 1.331787109375000000e+01 1.041894531250000000e+01 1.185302734375000000e-01 -4.325927734374999667e-01 -9.624023437500000000e-01
4.598291015625000089e-01 6.173095703125000000e-01 3.274414062500000111e-02 1.181787109375000000e+01 9.418945312500000000e+00 -3.064697265625000444e-01 -6.575927734375000000e-01 -1.462402343750000000e+00
2.698291015625000067e-01 8.673095703125000000e-01 5.274414062500000500e-02 1.481787109375000000e+01 1.141894531250000000e+01 5.435302734375000444e-01 -2.075927734374999889e-01 -4.624023437500000000e-01
2.223291015624999922e-01 5.548095703125000000e-01 4.774414062500000056e-02 1.106787109375000000e+01 9.918945312500000000e+00 3.310302734374999112e-01 1.299072265624999778e-01 -7.124023437500000000e-01
4.123291015625000222e-01 8.048095703125000000e-01 6.774414062500000444e-02 1.406787109375000000e+01 1.191894531250000000e+01 -5.189697265624999556e-01 -3.200927734374999778e-01 -1.712402343750000000e+00
3.173291015624999933e-01 6.798095703125000000e-01 5.774414062500000944e-02 1.256787109375000000e+01 1.291894531250000000e+01 -9.396972656250002220e-02 -5.450927734374999556e-01 -2.124023437500000000e-01
1.273291015624999911e-01 9.298095703125000000e-01 3.774414062499999861e-02 1.556787109375000000e+01 1.091894531250000000e+01 -9.439697265625000000e-01 -9.509277343750000000e-02 -1.212402343750000000e+00
1.302978515624999833e-01 7.305908203125000000e-01 5.868164062500000333e-02 1.336474609375000000e+01 1.101269531250000000e+01 -6.119384765625000000e-01 -2.849365234374999778e-01 -1.603027343750000000e+00
3.202978515625000133e-01 9.805908203125000000e-01 3.868164062499999944e-02 1.036474609375000000e+01 9.012695312500000000e+00 2.380615234374998668e-01 1.650634765624999778e-01 -6.030273437500000000e-01
4.152978515624999867e-01 6.055908203125000000e-01 4.868164062500000139e-02 1.486474609375000000e+01 1.001269531250000000e+01 -1.869384765625000666e-01 -5.993652343750000000e-02 -1.103027343750000000e+00
2.252978515624999845e-01 8.555908203125000000e-01 6.868164062500001221e-02 1.186474609375000000e+01 1.201269531250000000e+01 6.630615234374999112e-01 -5.099365234374999556e-01 -1.030273437500000000e-01
2.727978515625000266e-01 5.430908203125000000e-01 3.368164062500000194e-02 1.411474609375000000e+01 1.051269531250000000e+01 4.505615234375000000e-01 -3.974365234374999667e-01 -8.530273437500000000e-01
4.627978515624999734e-01 7.930908203125000000e-01 5.368164062499999889e-02 1.111474609375000000e+01 1.251269531250000000e+01 -3.994384765624999778e-01 5.256347656249993339e-02 -1.853027343750000000e+00
3.677978515625000000e-01 6.680908203125000000e-01 6.368164062500000777e-02 1.561474609375000000e+01 1.151269531250000000e+01 2.556152343749995559e-02 -1.724365234375000444e-01 -3.530273437500000000e-01
1.777978515624999978e-01 9.180908203125000000e-01 4.368164062500000389e-02 1.261474609375000000e+01 9.512695312500000000e+00 -8.244384765625000222e-01 -6.224365234375000000e-01 -1.353027343750000000e+00
2.015478515624999911e-01 5.743408203125000000e-01 6.618164062500000999e-02 1.148974609375000000e+01 9.262695312500000000e+00 -9.306884765624999778e-01 -3.411865234375000000e-01 -4.780273437500000000e-01
3.915478515624999933e-01 8.243408203125000000e-01 4.618164062500000611e-02 1.448974609375000000e+01 1.126269531250000000e+01 -8.068847656250000000e-02 1.088134765624999556e-01 -1.478027343750000000e+00
4.865478515625000222e-01 6.993408203125000000e-01 3.618164062499999722e-02 1.298974609375000000e+01 1.226269531250000000e+01 -5.056884765625000444e-01 -1.161865234375000222e-01 -9.780273437500000000e-01
2.965478515624999645e-01 9.493408203125000000e-01 5.618164062500000111e-02 1.598974609375000000e+01 1.026269531250000000e+01 3.443115234375000444e-01 -5.661865234374999778e-01 -1.978027343750000000e+00
2.490478515625000056e-01 6.368408203125000000e-01 4.118164062500000167e-02 1.073974609375000000e+01 1.276269531250000000e+01 5.568115234374999556e-01 -4.536865234374999889e-01 -1.228027343750000000e+00
4.390478515624999800e-01 8.868408203125000000e-01 6.118164062500000555e-02 1.373974609375000000e+01 1.076269531250000000e+01 -2.931884765625000222e-01 -3.686523437499977796e-03 -2.280273437500000000e-01
