# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--omega_b baryons--bacco_M_c baryons--bacco_M1_z0_cen baryons--bacco_beta baryons--bacco_eta baryons--bacco_theta_inn
4.769921874999999978e-01 7.822265625000000000e-01 4.882812500000000000e-02 1.101953125000000000e+01 9.132812500000000000e+00 3.845703124999999556e-01 -2.130859374999999889e-01 -4.960937500000000000e-01
3.819921875000000244e-01 6.572265625000000000e-01 3.882812499999999806e-02 1.551953125000000000e+01 1.013281250000000000e+01 -8.904296874999999556e-01 1.191406249999993339e-02 -1.996093750000000000e+00
1.919921874999999944e-01 9.072265625000000000e-01 5.882812500000000888e-02 1.251953125000000000e+01 1.213281250000000000e+01 -4.042968749999997780e-02 -4.380859374999999667e-01 -9.960937500000000000e-01
1.682421875000000011e-01 5.634765625000000000e-01 3.132812499999999833e-02 1.139453125000000000e+01 1.288281250000000000e+01 -1.466796875000000444e-01 -4.943359374999999889e-01 -1.871093750000000000e+00
3.582421875000000311e-01 8.134765625000000000e-01 5.132812500000000222e-02 1.439453125000000000e+01 1.088281250000000000e+01 -9.966796875000000222e-01 -4.433593749999997780e-02 -8.710937500000000000e-01
4.532421875000000044e-01 6.884765625000000000e-01 6.132812500000000416e-02 1.289453125000000000e+01 9.882812500000000000e+00 2.783203125000000000e-01 1.806640625000000000e-01 -1.371093750000000000e+00
2.632421875000000022e-01 9.384765625000000000e-01 4.132812500000000028e-02 1.589453125000000000e+01 1.188281250000000000e+01 -5.716796875000000888e-01 -2.693359375000000111e-01 -3.710937500000000000e-01
2.157421875000000155e-01 6.259765625000000000e-01 5.632812500000000666e-02 1.064453125000000000e+01 9.382812500000000000e+00 -3.591796875000000666e-01 -6.068359374999999778e-01 -6.210937500000000000e-01
4.057421875000000178e-01 8.759765625000000000e-01 3.632812500000000278e-02 1.364453125000000000e+01 1.138281250000000000e+01 4.908203124999999112e-01 -1.568359375000000222e-01 -1.621093750000000000e+00
3.107421874999999889e-01 5.009765625000000000e-01 4.632812499999999778e-02 1.214453125000000000e+01 1.238281250000000000e+01 -7.841796875000000000e-01 6.816406249999995559e-02 -1.210937500000000000e-01
1.207421875000000006e-01 7.509765625000000000e-01 6.632812500000001554e-02 1.514453125000000000e+01 1.038281250000000000e+01 6.582031249999986677e-02 -3.818359375000000000e-01 -1.121093750000000000e+00
1.211132812499999961e-01 6.254882812500000000e-01 4.449218750000000222e-02 1.090820312500000000e+01 1.258203125000000000e+01 -2.545898437500000444e-01 -5.400390625000006661e-02 -1.150390625000000000e+00
3.111132812499999845e-01 8.754882812500000000e-01 6.449218750000000611e-02 1.390820312500000000e+01 1.058203125000000000e+01 5.954101562500000444e-01 -5.040039062499999112e-01 -1.503906250000000000e-01
4.061132812500000133e-01 5.004882812500000000e-01 5.449218750000000416e-02 1.240820312500000000e+01 9.582031250000000000e+00 -6.795898437500000888e-01 -2.790039062499999889e-01 -1.650390625000000000e+00
2.161132812500000111e-01 7.504882812500000000e-01 3.449218750000000028e-02 1.540820312500000000e+01 1.158203125000000000e+01 1.704101562500000000e-01 1.709960937499999112e-01 -6.503906250000000000e-01
2.636132812499999978e-01 5.629882812500000000e-01 6.949218749999999667e-02 1.015820312500000000e+01 9.082031250000000000e+00 -4.208984375000002220e-02 -1.665039062500000000e-01 -4.003906250000000000e-01
4.536132812500000000e-01 8.129882812500000000e-01 4.949218750000000666e-02 1.315820312500000000e+01 1.108203125000000000e+01 -8.920898437500000000e-01 -6.165039062499999556e-01 -1.400390625000000000e+00
3.586132812500000266e-01 6.879882812500000000e-01 3.949218749999999778e-02 1.165820312500000000e+01 1.208203125000000000e+01 3.829101562499999112e-01 -3.915039062499999778e-01 -9.003906250000000000e-01
1.686132812499999967e-01 9.379882812500000000e-01 5.949218750000000167e-02 1.465820312500000000e+01 1.008203125000000000e+01 -4.670898437500000666e-01 5.849609374999997780e-02 -1.900390625000000000e+00
1.923632812499999900e-01 5.317382812500000000e-01 3.199218749999999806e-02 1.353320312500000000e+01 1.083203125000000000e+01 -5.733398437500000222e-01 -1.102539062499999778e-01 -7.753906250000000000e-01
3.823632812500000200e-01 7.817382812500000000e-01 5.199218750000000194e-02 1.053320312500000000e+01 1.283203125000000000e+01 2.766601562499999556e-01 -5.602539062499999334e-01 -1.775390625000000000e+00
4.773632812499999933e-01 6.567382812500000000e-01 6.199218750000000389e-02 1.503320312500000000e+01 1.183203125000000000e+01 -9.983398437499999556e-01 -3.352539062500000111e-01 -2.753906250000000000e-01
2.873632812499999911e-01 9.067382812500000000e-01 4.199218750000000000e-02 1.203320312500000000e+01 9.832031250000000000e+00 -1.483398437499999778e-01 1.147460937500000000e-01 -1.275390625000000000e+00
2.398632812500000044e-01 7.192382812500000000e-01 5.699218749999999944e-02 1.428320312500000000e+01 1.133203125000000000e+01 6.416015625000004441e-02 -2.227539062500000222e-01 -1.525390625000000000e+00
4.298632812500000067e-01 9.692382812500000000e-01 3.699218750000000250e-02 1.128320312500000000e+01 9.332031250000000000e+00 -7.858398437500000444e-01 -6.727539062499999778e-01 -5.253906250000000000e-01
3.348632812499999778e-01 5.942382812500000000e-01 4.699218750000000444e-02 1.578320312500000000e+01 1.033203125000000000e+01 4.891601562499998668e-01 -4.477539062500000000e-01 -1.025390625000000000e+00
1.448632812500000033e-01 8.442382812500000000e-01 6.699218750000000833e-02 1.278320312500000000e+01 1.233203125000000000e+01 -3.608398437500000000e-01 2.246093749999955591e-03 -2.539062500000000000e-02
1.567382812500000000e-01 6.098632812500000000e-01 5.074218750000000777e-02 1.184570312500000000e+01 1.170703125000000000e+01 -7.327148437499999556e-01 -4.758789062499999556e-01 -5.878906250000000000e-01
3.467382812500000022e-01 8.598632812500000000e-01 3.074218750000000042e-02 1.484570312500000000e+01 9.707031250000000000e+00 1.172851562499999112e-01 -2.587890625000000000e-02 -1.587890625000000000e+00
4.417382812499999756e-01 7.348632812500000000e-01 4.074218749999999889e-02 1.034570312500000000e+01 1.070703125000000000e+01 -3.077148437500000222e-01 1.991210937499999778e-01 -8.789062500000000000e-02
2.517382812499999734e-01 9.848632812500000000e-01 6.074218750000000278e-02 1.334570312500000000e+01 1.270703125000000000e+01 5.422851562499999556e-01 -2.508789062499999778e-01 -1.087890625000000000e+00
2.992382812499999600e-01 6.723632812500000000e-01 3.574218750000000139e-02 1.259570312500000000e+01 1.020703125000000000e+01 3.297851562500000444e-01 -5.883789062500000000e-01 -1.837890625000000000e+00
4.892382812500000178e-01 9.223632812500000000e-01 5.574218750000000527e-02 1.559570312500000000e+01 1.220703125000000000e+01 -5.202148437500000444e-01 -1.383789062500000444e-01 -8.378906250000000000e-01
3.942382812499999889e-01 5.473632812500000000e-01 6.574218750000000722e-02 1.109570312500000000e+01 1.120703125000000000e+01 -9.521484375000000000e-02 8.662109374999993339e-02 -1.337890625000000000e+00
2.042382812499999867e-01 7.973632812500000000e-01 4.574218750000000333e-02 1.409570312500000000e+01 9.207031250000000000e+00 -9.452148437499999778e-01 -3.633789062499999667e-01 -3.378906250000000000e-01
1.804882812499999933e-01 7.036132812500000000e-01 6.324218750000000500e-02 1.597070312500000000e+01 9.957031250000000000e+00 -8.389648437500000222e-01 -5.321289062499999778e-01 -1.462890625000000000e+00
3.704882812499999956e-01 9.536132812500000000e-01 4.324218750000000111e-02 1.297070312500000000e+01 1.195703125000000000e+01 1.103515624999995559e-02 -8.212890625000002220e-02 -4.628906250000000000e-01
4.654882812500000244e-01 5.786132812500000000e-01 3.324218749999999917e-02 1.447070312500000000e+01 1.295703125000000000e+01 -4.139648437499999778e-01 1.428710937499999556e-01 -1.962890625000000000e+00
2.754882812500000222e-01 8.286132812500000000e-01 5.324218750000000305e-02 1.147070312500000000e+01 1.095703125000000000e+01 4.360351562500000000e-01 -3.071289062500000000e-01 -9.628906250000000000e-01
2.279882812499999800e-01 5.161132812500000000e-01 4.824218750000000555e-02 1.522070312500000000e+01 1.245703125000000000e+01 6.485351562499999112e-01 -6.446289062499999112e-01 -2.128906250000000000e-01
4.179882812499999822e-01 7.661132812500000000e-01 6.824218750000000944e-02 1.222070312500000000e+01 1.045703125000000000e+01 -2.014648437500000666e-01 -1.946289062499999556e-01 -1.212890625000000000e+00
3.229882812500000089e-01 6.411132812500000000e-01 5.824218750000000056e-02 1.372070312500000000e+01 9.457031250000000000e+00 2.235351562499998668e-01 3.037109375000002220e-02 -7.128906250000000000e-01
1.329882812500000067e-01 8.911132812500000000e-01 3.824218749999999667e-02 1.072070312500000000e+01 1.145703125000000000e+01 -6.264648437500000000e-01 -4.196289062499999889e-01 -1.712890625000000000e+00
1.389257812499999911e-01 5.083007812500000000e-01 6.011718750000000222e-02 1.418945312500000000e+01 1.026953125000000000e+01 4.094726562499999556e-01 1.569335937499999334e-01 -4.941406250000000000e-01
3.289257812499999933e-01 7.583007812500000000e-01 4.011718749999999833e-02 1.118945312500000000e+01 1.226953125000000000e+01 -4.405273437500000222e-01 -2.930664062500000222e-01 -1.494140625000000000e+00
4.239257812500000222e-01 6.333007812500000000e-01 3.011718749999999986e-02 1.568945312500000000e+01 1.126953125000000000e+01 -1.552734374999997780e-02 -5.180664062500000000e-01 -9.941406250000000000e-01
2.339257812499999922e-01 8.833007812500000000e-01 5.011718750000000722e-02 1.268945312500000000e+01 9.269531250000000000e+00 -8.655273437499999556e-01 -6.806640625000004441e-02 -1.994140625000000000e+00
2.814257812500000067e-01 6.958007812500000000e-01 4.511718750000000278e-02 1.343945312500000000e+01 1.176953125000000000e+01 -6.530273437500000444e-01 4.443359375000000000e-02 -1.244140625000000000e+00
4.714257812500000089e-01 9.458007812500000000e-01 6.511718750000000666e-02 1.043945312500000000e+01 9.769531250000000000e+00 1.969726562500000444e-01 -4.055664062500000111e-01 -2.441406250000000000e-01
3.764257812499999800e-01 5.708007812500000000e-01 5.511718750000000472e-02 1.493945312500000000e+01 1.076953125000000000e+01 -2.280273437500000000e-01 -6.305664062499999334e-01 -1.744140625000000000e+00
1.864257812499999778e-01 8.208007812500000000e-01 3.511718750000000083e-02 1.193945312500000000e+01 1.276953125000000000e+01 6.219726562499998668e-01 -1.805664062499999778e-01 -7.441406250000000000e-01
2.101757812499999989e-01 6.645507812500000000e-01 5.261718750000000250e-02 1.006445312500000000e+01 1.201953125000000000e+01 5.157226562499999112e-01 1.006835937499999112e-01 -1.619140625000000000e+00
4.001757812499999734e-01 9.145507812500000000e-01 3.261718749999999861e-02 1.306445312500000000e+01 1.001953125000000000e+01 -3.342773437500000666e-01 -3.493164062499999889e-01 -6.191406250000000000e-01
4.951757812500000022e-01 5.395507812500000000e-01 4.261718750000000056e-02 1.156445312500000000e+01 9.019531250000000000e+00 9.072265624999986677e-02 -5.743164062499999112e-01 -1.119140625000000000e+00
3.051757812500000000e-01 7.895507812500000000e-01 6.261718750000000444e-02 1.456445312500000000e+01 1.101953125000000000e+01 -7.592773437500000000e-01 -1.243164062500000666e-01 -1.191406250000000000e-01
2.576757812500000133e-01 6.020507812500000000e-01 3.761718750000000305e-02 1.081445312500000000e+01 9.519531250000000000e+00 -9.717773437500000222e-01 -1.181640625000002220e-02 -8.691406250000000000e-01
4.476757812500000155e-01 8.520507812500000000e-01 5.761718750000000000e-02 1.381445312500000000e+01 1.151953125000000000e+01 -1.217773437500000444e-01 -4.618164062499999778e-01 -1.869140625000000000e+00
3.526757812499999867e-01 7.270507812500000000e-01 6.761718750000000888e-02 1.231445312500000000e+01 1.251953125000000000e+01 -5.467773437500000888e-01 -6.868164062499999556e-01 -3.691406250000000000e-01
1.626757812499999845e-01 9.770507812500000000e-01 4.761718750000000500e-02 1.531445312500000000e+01 1.051953125000000000e+01 3.032226562500000000e-01 -2.368164062500000000e-01 -1.369140625000000000e+00
1.508007812499999878e-01 7.426757812500000000e-01 3.386718749999999972e-02 1.512695312500000000e+01 9.394531250000000000e+00 -6.865234375000006661e-02 -2.649414062500000111e-01 -1.806640625000000000e+00
3.408007812500000178e-01 9.926757812500000000e-01 5.386718750000000361e-02 1.212695312500000000e+01 1.139453125000000000e+01 -9.186523437500000444e-01 1.850585937500000000e-01 -8.066406250000000000e-01
4.358007812499999911e-01 6.176757812500000000e-01 6.386718750000000555e-02 1.362695312500000000e+01 1.239453125000000000e+01 3.563476562499998668e-01 -3.994140624999997780e-02 -1.306640625000000000e+00
2.458007812499999889e-01 8.676757812500000000e-01 4.386718750000000167e-02 1.062695312500000000e+01 1.039453125000000000e+01 -4.936523437500000000e-01 -4.899414062499999889e-01 -3.066406250000000000e-01
2.933007812500000311e-01 5.551757812500000000e-01 5.886718750000000111e-02 1.587695312500000000e+01 1.289453125000000000e+01 -2.811523437499999778e-01 -3.774414062500000000e-01 -5.566406250000000000e-01
4.833007812499999778e-01 8.051757812500000000e-01 3.886718749999999722e-02 1.287695312500000000e+01 1.089453125000000000e+01 5.688476562500000000e-01 7.255859374999995559e-02 -1.556640625000000000e+00
3.883007812500000044e-01 6.801757812500000000e-01 4.886718750000000611e-02 1.437695312500000000e+01 9.894531250000000000e+00 -7.061523437500000222e-01 -1.524414062500000222e-01 -5.664062500000000000e-02
1.983007812500000022e-01 9.301757812500000000e-01 6.886718750000000999e-02 1.137695312500000000e+01 1.189453125000000000e+01 1.438476562499999556e-01 -6.024414062499999778e-01 -1.056640625000000000e+00
1.745507812500000089e-01 5.864257812500000000e-01 4.136718749999999944e-02 1.250195312500000000e+01 1.114453125000000000e+01 2.500976562499999112e-01 -3.211914062499999778e-01 -1.816406250000000000e-01
3.645507812500000111e-01 8.364257812500000000e-01 6.136718750000000333e-02 1.550195312500000000e+01 9.144531250000000000e+00 -5.999023437499999556e-01 1.288085937499999778e-01 -1.181640625000000000e+00
4.595507812499999845e-01 7.114257812500000000e-01 5.136718750000000139e-02 1.100195312500000000e+01 1.014453125000000000e+01 6.750976562499999556e-01 -9.619140625000000000e-02 -6.816406250000000000e-01
2.695507812499999822e-01 9.614257812500000000e-01 3.136718749999999750e-02 1.400195312500000000e+01 1.214453125000000000e+01 -1.749023437500000222e-01 -5.461914062499999556e-01 -1.681640625000000000e+00
2.220507812499999956e-01 6.489257812500000000e-01 6.636718750000000777e-02 1.175195312500000000e+01 1.064453125000000000e+01 -3.874023437500000444e-01 -4.336914062499999667e-01 -1.431640625000000000e+00
4.120507812499999978e-01 8.989257812500000000e-01 4.636718750000000389e-02 1.475195312500000000e+01 1.264453125000000000e+01 4.625976562500000444e-01 1.630859374999993339e-02 -4.316406250000000000e-01
3.170507812499999689e-01 5.239257812500000000e-01 3.636718750000000194e-02 1.025195312500000000e+01 1.164453125000000000e+01 -8.124023437499999778e-01 -2.086914062499999889e-01 -1.931640625000000000e+00
1.270507812499999944e-01 7.739257812500000000e-01 5.636718749999999889e-02 1.325195312500000000e+01 9.644531250000000000e+00 3.759765625000000000e-02 -6.586914062500000000e-01 -9.316406250000000000e-01
1.300195312499999867e-01 5.747070312500000000e-01 3.730468750000000278e-02 1.545507812500000000e+01 1.230078125000000000e+01 1.571289062499998668e-01 3.740234374999995559e-02 -2.597656250000000000e-01
3.200195312499999889e-01 8.247070312500000000e-01 5.730468750000000666e-02 1.245507812500000000e+01 1.030078125000000000e+01 -6.928710937500000000e-01 -4.125976562500000000e-01 -1.259765625000000000e+00
4.150195312500000178e-01 6.997070312500000000e-01 6.730468750000001554e-02 1.395507812500000000e+01 9.300781250000000000e+00 5.821289062499999112e-01 -6.375976562499999778e-01 -7.597656250000000000e-01
2.250195312500000155e-01 9.497070312500000000e-01 4.730468749999999778e-02 1.095507812500000000e+01 1.130078125000000000e+01 -2.678710937500000666e-01 -1.875976562500000222e-01 -1.759765625000000000e+00
2.725195312500000022e-01 6.372070312500000000e-01 5.230468750000000222e-02 1.470507812500000000e+01 9.800781250000000000e+00 -4.803710937499999778e-01 1.499023437500000000e-01 -1.009765625000000000e+00
4.625195312500000044e-01 8.872070312500000000e-01 3.230468749999999833e-02 1.170507812500000000e+01 1.180078125000000000e+01 3.696289062500000000e-01 -3.000976562500000111e-01 -9.765625000000000000e-03
3.675195312500000311e-01 5.122070312500000000e-01 4.230468750000000028e-02 1.320507812500000000e+01 1.280078125000000000e+01 -9.053710937500000222e-01 -5.250976562499999334e-01 -1.509765625000000000e+00
1.775195312500000011e-01 7.622070312500000000e-01 6.230468750000000416e-02 1.020507812500000000e+01 1.080078125000000000e+01 -5.537109375000004441e-02 -7.509765624999997780e-02 -5.097656250000000000e-01
2.012695312499999944e-01 7.309570312500000000e-01 4.980468750000000000e-02 1.208007812500000000e+01 1.005078125000000000e+01 5.087890624999991118e-02 -1.884765625000006661e-02 -1.634765625000000000e+00
3.912695312500000244e-01 9.809570312500000000e-01 6.980468750000000389e-02 1.508007812500000000e+01 1.205078125000000000e+01 -7.991210937499999556e-01 -4.688476562499999667e-01 -6.347656250000000000e-01
4.862695312499999978e-01 6.059570312500000000e-01 5.980468750000000888e-02 1.058007812500000000e+01 1.105078125000000000e+01 4.758789062499999556e-01 -6.938476562500000000e-01 -1.134765625000000000e+00
2.962695312499999956e-01 8.559570312500000000e-01 3.980468750000000500e-02 1.358007812500000000e+01 9.050781250000000000e+00 -3.741210937500000222e-01 -2.438476562499999889e-01 -1.347656250000000000e-01
2.487695312500000089e-01 5.434570312500000000e-01 6.480468750000001332e-02 1.283007812500000000e+01 1.155078125000000000e+01 -1.616210937500000000e-01 9.365234374999997780e-02 -8.847656250000000000e-01
4.387695312500000111e-01 7.934570312500000000e-01 4.480468750000000250e-02 1.583007812500000000e+01 9.550781250000000000e+00 6.883789062499998668e-01 -3.563476562499999778e-01 -1.884765625000000000e+00
3.437695312499999822e-01 6.684570312500000000e-01 3.480468750000000056e-02 1.133007812500000000e+01 1.055078125000000000e+01 -5.866210937500000444e-01 -5.813476562499999556e-01 -3.847656250000000000e-01
1.537695312499999800e-01 9.184570312500000000e-01 5.480468750000000444e-02 1.433007812500000000e+01 1.255078125000000000e+01 2.633789062500000444e-01 -1.313476562500000000e-01 -1.384765625000000000e+00
1.656445312500000044e-01 6.840820312500000000e-01 6.855468750000001665e-02 1.301757812500000000e+01 1.142578125000000000e+01 6.352539062500000000e-01 -3.844726562499999889e-01 -1.947265625000000000e+00
3.556445312500000067e-01 9.340820312500000000e-01 4.855468749999999889e-02 1.001757812500000000e+01 9.425781250000000000e+00 -2.147460937499999778e-01 6.552734375000002220e-02 -9.472656250000000000e-01
4.506445312499999800e-01 5.590820312500000000e-01 3.855468750000000389e-02 1.451757812500000000e+01 1.042578125000000000e+01 2.102539062499999556e-01 -1.594726562499999556e-01 -1.447265625000000000e+00
2.606445312499999778e-01 8.090820312500000000e-01 5.855468750000000777e-02 1.151757812500000000e+01 1.242578125000000000e+01 -6.397460937500000222e-01 -6.094726562499999112e-01 -4.472656250000000000e-01
3.081445312499999645e-01 6.215820312500000000e-01 4.355468750000000139e-02 1.376757812500000000e+01 1.092578125000000000e+01 -8.522460937500000444e-01 -2.719726562500000000e-01 -6.972656250000000000e-01
4.981445312500000222e-01 8.715820312500000000e-01 6.355468750000001221e-02 1.076757812500000000e+01 1.292578125000000000e+01 -2.246093750000066613e-03 1.780273437499999556e-01 -1.697265625000000000e+00
4.031445312499999933e-01 7.465820312500000000e-01 5.355468750000000333e-02 1.526757812500000000e+01 1.192578125000000000e+01 -4.272460937500000000e-01 -4.697265625000002220e-02 -1.972656250000000000e-01
2.131445312499999911e-01 9.965820312500000000e-01 3.355468749999999944e-02 1.226757812500000000e+01 9.925781250000000000e+00 4.227539062499998668e-01 -4.969726562499999778e-01 -1.197265625000000000e+00
1.893945312499999978e-01 5.278320312500000000e-01 5.605468750000000555e-02 1.114257812500000000e+01 9.175781250000000000e+00 3.165039062499999112e-01 -4.407226562499999556e-01 -7.226562500000000000e-02
3.793945312500000000e-01 7.778320312500000000e-01 3.605468750000000167e-02 1.414257812500000000e+01 1.117578125000000000e+01 -5.334960937499999556e-01 9.277343750000000000e-03 -1.072265625000000000e+00
4.743945312499999734e-01 6.528320312500000000e-01 4.605468750000000361e-02 1.264257812500000000e+01 1.217578125000000000e+01 -1.084960937500000222e-01 -2.157226562499999778e-01 -5.722656250000000000e-01
2.843945312500000266e-01 9.028320312500000000e-01 6.605468750000001443e-02 1.564257812500000000e+01 1.017578125000000000e+01 -9.584960937500000000e-01 -6.657226562499999334e-01 -1.572265625000000000e+00
2.368945312499999845e-01 7.153320312500000000e-01 3.105468750000000069e-02 1.039257812500000000e+01 1.267578125000000000e+01 -7.459960937500000888e-01 -3.282226562499999667e-01 -1.322265625000000000e+00
4.268945312499999867e-01 9.653320312500000000e-01 5.105468750000000111e-02 1.339257812500000000e+01 1.067578125000000000e+01 1.040039062500000000e-01 1.217773437499999334e-01 -3.222656250000000000e-01
3.318945312500000133e-01 5.903320312500000000e-01 6.105468750000000999e-02 1.189257812500000000e+01 9.675781250000000000e+00 -3.209960937500000444e-01 -1.032226562500000444e-01 -1.822265625000000000e+00
1.418945312500000111e-01 8.403320312500000000e-01 4.105468749999999917e-02 1.489257812500000000e+01 1.167578125000000000e+01 5.290039062500000444e-01 -5.532226562500000000e-01 -8.222656250000000000e-01
1.359570312499999989e-01 6.918945312500000000e-01 5.792968750000000722e-02 1.292382812500000000e+01 1.061328125000000000e+01 -9.319335937499999556e-01 -1.735351562500000444e-01 -1.103515625000000000e+00
3.259570312499999734e-01 9.418945312500000000e-01 3.792968750000000333e-02 1.592382812500000000e+01 1.261328125000000000e+01 -8.193359374999997780e-02 -6.235351562500000000e-01 -1.035156250000000000e-01
4.209570312500000022e-01 5.668945312500000000e-01 4.792968749999999833e-02 1.142382812500000000e+01 1.161328125000000000e+01 -5.069335937500000222e-01 -3.985351562499999667e-01 -1.603515625000000000e+00
2.309570312500000000e-01 8.168945312500000000e-01 6.792968750000000222e-02 1.442382812500000000e+01 9.613281250000000000e+00 3.430664062499999556e-01 5.146484374999993339e-02 -6.035156250000000000e-01
2.784570312499999867e-01 5.043945312500000000e-01 3.292968749999999889e-02 1.217382812500000000e+01 1.111328125000000000e+01 5.555664062499998668e-01 -6.103515625000000000e-02 -3.535156250000000000e-01
4.684570312499999889e-01 7.543945312500000000e-01 5.292968750000000278e-02 1.517382812500000000e+01 9.113281250000000000e+00 -2.944335937500000000e-01 -5.110351562499999556e-01 -1.353515625000000000e+00
3.734570312500000155e-01 6.293945312500000000e-01 6.292968749999999778e-02 1.067382812500000000e+01 1.011328125000000000e+01 1.305664062500000444e-01 -2.860351562499999778e-01 -8.535156250000000000e-01
1.834570312500000133e-01 8.793945312500000000e-01 4.292968750000000083e-02 1.367382812500000000e+01 1.211328125000000000e+01 -7.194335937500000444e-01 1.639648437499999778e-01 -1.853515625000000000e+00
2.072070312500000067e-01 5.981445312500000000e-01 6.542968750000000000e-02 1.479882812500000000e+01 1.286328125000000000e+01 -6.131835937500000888e-01 -2.297851562500000111e-01 -9.785156250000000000e-01
3.972070312500000089e-01 8.481445312500000000e-01 4.542968750000000305e-02 1.179882812500000000e+01 1.086328125000000000e+01 2.368164062500000000e-01 -6.797851562499999112e-01 -1.978515625000000000e+00
4.922070312499999822e-01 7.231445312500000000e-01 3.542968750000000111e-02 1.329882812500000000e+01 9.863281250000000000e+00 -1.881835937500000444e-01 -4.547851562499999889e-01 -4.785156250000000000e-01
3.022070312500000355e-01 9.731445312500000000e-01 5.542968750000000500e-02 1.029882812500000000e+01 1.186328125000000000e+01 6.618164062500000444e-01 -4.785156249999977796e-03 -1.478515625000000000e+00
2.547070312499999933e-01 6.606445312500000000e-01 4.042968749999999861e-02 1.554882812500000000e+01 9.363281250000000000e+00 4.493164062499999112e-01 -1.172851562500000222e-01 -1.728515625000000000e+00
4.447070312499999956e-01 9.106445312500000000e-01 6.042968750000000944e-02 1.254882812500000000e+01 1.136328125000000000e+01 -4.006835937500000666e-01 -5.672851562499999778e-01 -7.285156250000000000e-01
3.497070312500000222e-01 5.356445312500000000e-01 5.042968750000000056e-02 1.404882812500000000e+01 1.236328125000000000e+01 2.431640624999986677e-02 -3.422851562500000000e-01 -1.228515625000000000e+00
1.597070312499999922e-01 7.856445312500000000e-01 3.042968750000000014e-02 1.104882812500000000e+01 1.036328125000000000e+01 -8.256835937500000000e-01 1.077148437499999556e-01 -2.285156250000000000e-01
1.478320312499999956e-01 5.512695312500000000e-01 4.667968749999999722e-02 1.048632812500000000e+01 9.738281250000000000e+00 -4.538085937500000444e-01 -5.954101562499999334e-01 -6.660156250000000000e-01
3.378320312499999978e-01 8.012695312500000000e-01 6.667968750000000111e-02 1.348632812500000000e+01 1.173828125000000000e+01 3.961914062500000444e-01 -1.454101562499999778e-01 -1.666015625000000000e+00
4.328320312500000266e-01 6.762695312500000000e-01 5.667968750000000611e-02 1.198632812500000000e+01 1.273828125000000000e+01 -8.788085937499999778e-01 7.958984375000000000e-02 -1.660156250000000000e-01
2.428320312499999967e-01 9.262695312500000000e-01 3.667968750000000222e-02 1.498632812500000000e+01 1.073828125000000000e+01 -2.880859375000000000e-02 -3.704101562500000111e-01 -1.166015625000000000e+00
2.903320312500000111e-01 7.387695312500000000e-01 6.167968750000000361e-02 1.123632812500000000e+01 1.223828125000000000e+01 1.836914062499999112e-01 -4.829101562500000000e-01 -1.916015625000000000e+00
4.803320312500000133e-01 9.887695312500000000e-01 4.167968749999999972e-02 1.423632812500000000e+01 1.023828125000000000e+01 -6.663085937499999556e-01 -3.291015625000004441e-02 -9.160156250000000000e-01
3.853320312499999845e-01 6.137695312500000000e-01 3.167968749999999778e-02 1.273632812500000000e+01 9.238281250000000000e+00 6.086914062499999556e-01 1.920898437499999334e-01 -1.416015625000000000e+00
1.953320312499999822e-01 8.637695312500000000e-01 5.167968750000000167e-02 1.573632812500000000e+01 1.123828125000000000e+01 -2.413085937500000222e-01 -2.579101562500000222e-01 -4.160156250000000000e-01
1.715820312499999889e-01 6.450195312500000000e-01 3.917968750000000444e-02 1.386132812500000000e+01 1.198828125000000000e+01 -3.475585937499999778e-01 -6.516601562499999556e-01 -1.291015625000000000e+00
3.615820312499999911e-01 8.950195312500000000e-01 5.917968750000000833e-02 1.086132812500000000e+01 9.988281250000000000e+00 5.024414062500000000e-01 -2.016601562500000000e-01 -2.910156250000000000e-01
4.565820312500000200e-01 5.200195312500000000e-01 6.917968750000000333e-02 1.536132812500000000e+01 1.098828125000000000e+01 -7.725585937500000222e-01 2.333984374999997780e-02 -1.791015625000000000e+00
2.665820312500000178e-01 7.700195312500000000e-01 4.917968749999999944e-02 1.236132812500000000e+01 1.298828125000000000e+01 7.744140624999995559e-02 -4.266601562499999778e-01 -7.910156250000000000e-01
2.190820312500000033e-01 5.825195312500000000e-01 5.417968750000000389e-02 1.311132812500000000e+01 1.048828125000000000e+01 -1.350585937500000666e-01 -5.391601562499999112e-01 -4.101562500000000000e-02
4.090820312499999778e-01 8.325195312500000000e-01 3.417968750000000000e-02 1.011132812500000000e+01 1.248828125000000000e+01 -9.850585937500000444e-01 -8.916015625000006661e-02 -1.041015625000000000e+00
3.140820312500000044e-01 7.075195312500000000e-01 4.417968750000000194e-02 1.461132812500000000e+01 1.148828125000000000e+01 2.899414062499998668e-01 1.358398437499999112e-01 -5.410156250000000000e-01
1.240820312500000022e-01 9.575195312500000000e-01 6.417968749999999889e-02 1.161132812500000000e+01 9.488281250000000000e+00 -5.600585937500000000e-01 -3.141601562499999889e-01 -1.541015625000000000e+00
1.255664062499999845e-01 5.415039062500000000e-01 5.339843750000000666e-02 1.505664062500000000e+01 1.128515625000000000e+01 -8.190429687500000444e-01 -2.236328124999997780e-02 -1.861328125000000000e+00
3.155664062499999867e-01 7.915039062500000000e-01 3.339843750000000278e-02 1.205664062500000000e+01 9.285156250000000000e+00 3.095703125000004441e-02 -4.723632812499999889e-01 -8.613281250000000000e-01
