# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--omega_b baryons--bacco_M_c baryons--bacco_M1_z0_cen baryons--bacco_beta baryons--bacco_eta baryons--bacco_theta_inn
4.241113281250000200e-01 9.470214843750000000e-01 4.595703125000000222e-02 1.394042968750000000e+01 1.175195312500000000e+01 6.759277343749998668e-01 -6.679199218749999334e-01 -1.430664062500000000e+00
3.291113281249999911e-01 5.720214843750000000e-01 3.595703125000000028e-02 1.244042968750000000e+01 1.275195312500000000e+01 -5.990722656250000444e-01 -4.429199218749999556e-01 -9.306640625000000000e-01
1.391113281249999889e-01 8.220214843750000000e-01 5.595703125000000416e-02 1.544042968750000000e+01 1.075195312500000000e+01 2.509277343750000444e-01 7.080078125000000000e-03 -1.930664062500000000e+00
1.331738281250000044e-01 7.048339843750000000e-01 4.283203124999999944e-02 1.159667968750000000e+01 1.193945312500000000e+01 -4.662597656250000444e-01 -2.882324218749999778e-01 -1.494140625000000000e-01
3.231738281250000067e-01 9.548339843750000000e-01 6.283203125000000333e-02 1.459667968750000000e+01 9.939453125000000000e+00 3.837402343750000444e-01 1.617675781249999778e-01 -1.149414062500000000e+00
4.181738281249999800e-01 5.798339843750000000e-01 5.283203125000000833e-02 1.009667968750000000e+01 1.093945312500000000e+01 -8.912597656249999778e-01 -6.323242187500000000e-02 -6.494140625000000000e-01
2.281738281249999778e-01 8.298339843750000000e-01 3.283203124999999750e-02 1.309667968750000000e+01 1.293945312500000000e+01 -4.125976562500000000e-02 -5.132324218749999556e-01 -1.649414062500000000e+00
2.756738281249999645e-01 5.173339843750000000e-01 6.783203125000000777e-02 1.234667968750000000e+01 1.043945312500000000e+01 1.712402343749999112e-01 -4.007324218749999667e-01 -1.399414062500000000e+00
4.656738281250000222e-01 7.673339843750000000e-01 4.783203125000000389e-02 1.534667968750000000e+01 1.243945312500000000e+01 -6.787597656249999556e-01 4.926757812499993339e-02 -3.994140625000000000e-01
3.706738281249999933e-01 6.423339843750000000e-01 3.783203125000000194e-02 1.084667968750000000e+01 1.143945312500000000e+01 5.962402343749999556e-01 -1.757324218750000444e-01 -1.899414062500000000e+00
1.806738281249999911e-01 8.923339843750000000e-01 5.783203125000000583e-02 1.384667968750000000e+01 9.439453125000000000e+00 -2.537597656250000222e-01 -6.257324218750000000e-01 -8.994140625000000000e-01
2.044238281249999845e-01 6.110839843750000000e-01 3.033203124999999875e-02 1.572167968750000000e+01 9.689453125000000000e+00 -3.600097656249999778e-01 -3.444824218750000000e-01 -1.774414062500000000e+00
3.944238281249999867e-01 8.610839843750000000e-01 5.033203125000000611e-02 1.272167968750000000e+01 1.168945312500000000e+01 4.899902343750000000e-01 1.055175781249999556e-01 -7.744140625000000000e-01
4.894238281250000155e-01 7.360839843750000000e-01 6.033203125000000111e-02 1.422167968750000000e+01 1.268945312500000000e+01 -7.850097656250000222e-01 -1.194824218750000222e-01 -1.274414062500000000e+00
2.994238281250000133e-01 9.860839843750000000e-01 4.033203124999999722e-02 1.122167968750000000e+01 1.068945312500000000e+01 6.499023437499995559e-02 -5.694824218749999778e-01 -2.744140625000000000e-01
2.519238281250000266e-01 6.735839843750000000e-01 5.533203125000000361e-02 1.497167968750000000e+01 1.218945312500000000e+01 -1.475097656250000666e-01 -4.569824218749999889e-01 -5.244140625000000000e-01
4.419238281249999734e-01 9.235839843750000000e-01 3.533203124999999972e-02 1.197167968750000000e+01 1.018945312500000000e+01 -9.975097656250000444e-01 -6.982421874999977796e-03 -1.524414062500000000e+00
3.469238281250000000e-01 5.485839843750000000e-01 4.533203125000000167e-02 1.347167968750000000e+01 9.189453125000000000e+00 2.774902343749998668e-01 -2.319824218750000111e-01 -2.441406250000000000e-02
1.569238281249999978e-01 7.985839843750000000e-01 6.533203125000000555e-02 1.047167968750000000e+01 1.118945312500000000e+01 -5.725097656250000000e-01 -6.819824218749999112e-01 -1.024414062500000000e+00
1.450488281250000011e-01 5.329589843750000000e-01 5.158203125000000722e-02 1.103417968750000000e+01 1.281445312500000000e+01 -9.443847656249999556e-01 1.898925781249999334e-01 -1.586914062500000000e+00
3.350488281250000311e-01 7.829589843750000000e-01 3.158203124999999639e-02 1.403417968750000000e+01 1.081445312500000000e+01 -9.438476562499997780e-02 -2.601074218750000222e-01 -5.869140625000000000e-01
4.300488281250000044e-01 6.579589843750000000e-01 4.158203124999999833e-02 1.253417968750000000e+01 9.814453125000000000e+00 -5.193847656250000222e-01 -4.851074218750000000e-01 -1.086914062500000000e+00
2.400488281250000022e-01 9.079589843750000000e-01 6.158203125000000222e-02 1.553417968750000000e+01 1.181445312500000000e+01 3.306152343749999556e-01 -3.510742187500004441e-02 -8.691406250000000000e-02
2.875488281249999889e-01 7.204589843750000000e-01 3.658203125000000083e-02 1.028417968750000000e+01 9.314453125000000000e+00 5.431152343749998668e-01 7.739257812500000000e-02 -8.369140625000000000e-01
4.775488281249999911e-01 9.704589843750000000e-01 5.658203125000000472e-02 1.328417968750000000e+01 1.131445312500000000e+01 -3.068847656250000000e-01 -3.726074218750000111e-01 -1.836914062500000000e+00
3.825488281250000178e-01 5.954589843750000000e-01 6.658203125000000666e-02 1.178417968750000000e+01 1.231445312500000000e+01 1.181152343750000444e-01 -5.976074218749999334e-01 -3.369140625000000000e-01
1.925488281250000155e-01 8.454589843750000000e-01 4.658203125000000278e-02 1.478417968750000000e+01 1.031445312500000000e+01 -7.318847656250000444e-01 -1.476074218749999778e-01 -1.336914062500000000e+00
1.687988281249999944e-01 6.267089843750000000e-01 6.408203125000000444e-02 1.365917968750000000e+01 1.056445312500000000e+01 -6.256347656250000888e-01 1.336425781249999112e-01 -4.619140625000000000e-01
3.587988281249999689e-01 8.767089843750000000e-01 4.408203125000000056e-02 1.065917968750000000e+01 1.256445312500000000e+01 2.243652343750000000e-01 -3.163574218749999889e-01 -1.461914062500000000e+00
4.537988281249999978e-01 5.017089843750000000e-01 3.408203124999999861e-02 1.515917968750000000e+01 1.156445312500000000e+01 -2.006347656250000444e-01 -5.413574218749999112e-01 -9.619140625000000000e-01
2.637988281249999956e-01 7.517089843750000000e-01 5.408203125000000250e-02 1.215917968750000000e+01 9.564453125000000000e+00 6.493652343750000444e-01 -9.135742187500006661e-02 -1.961914062500000000e+00
2.162988281250000089e-01 5.642089843750000000e-01 4.908203125000000500e-02 1.440917968750000000e+01 1.106445312500000000e+01 4.368652343749999112e-01 2.114257812499997780e-02 -1.211914062500000000e+00
4.062988281250000111e-01 8.142089843750000000e-01 6.908203125000000888e-02 1.140917968750000000e+01 9.064453125000000000e+00 -4.131347656250000666e-01 -4.288574218749999778e-01 -2.119140625000000000e-01
3.112988281249999822e-01 6.892089843750000000e-01 5.908203125000000000e-02 1.590917968750000000e+01 1.006445312500000000e+01 1.186523437499986677e-02 -6.538574218749999556e-01 -1.711914062500000000e+00
1.212988281249999939e-01 9.392089843750000000e-01 3.908203125000000305e-02 1.290917968750000000e+01 1.206445312500000000e+01 -8.381347656250000000e-01 -2.038574218750000000e-01 -7.119140625000000000e-01
1.209277343749999983e-01 5.627441406250000000e-01 5.224609375000000000e-02 1.303222656250000000e+01 1.090429687500000000e+01 3.322753906250000000e-01 -3.611816406249999667e-01 -5.576171875000000000e-01
3.109277343749999867e-01 8.127441406250000000e-01 3.224609374999999611e-02 1.003222656250000000e+01 1.290429687500000000e+01 -5.177246093750000888e-01 8.881835937499993339e-02 -1.557617187500000000e+00
4.059277343750000155e-01 6.877441406250000000e-01 4.224609375000000500e-02 1.453222656250000000e+01 1.190429687500000000e+01 -9.272460937500004441e-02 -1.361816406250000444e-01 -5.761718750000000000e-02
2.159277343750000133e-01 9.377441406250000000e-01 6.224609375000000194e-02 1.153222656250000000e+01 9.904296875000000000e+00 -9.427246093750000222e-01 -5.861816406250000000e-01 -1.057617187500000000e+00
2.634277343750000000e-01 6.252441406250000000e-01 3.724609375000000056e-02 1.378222656250000000e+01 1.140429687500000000e+01 -7.302246093750000000e-01 -4.736816406249999556e-01 -1.807617187500000000e+00
4.534277343750000022e-01 8.752441406250000000e-01 5.724609375000000444e-02 1.078222656250000000e+01 9.404296875000000000e+00 1.197753906249998668e-01 -2.368164062500000000e-02 -8.076171875000000000e-01
3.584277343749999734e-01 5.002441406250000000e-01 6.724609375000001332e-02 1.528222656250000000e+01 1.040429687500000000e+01 -3.052246093750000666e-01 -2.486816406249999778e-01 -1.307617187500000000e+00
1.684277343749999989e-01 7.502441406250000000e-01 4.724609375000000250e-02 1.228222656250000000e+01 1.240429687500000000e+01 5.447753906249999112e-01 -6.986816406249999334e-01 -3.076171875000000000e-01
1.921777343749999922e-01 7.189941406250000000e-01 6.474609375000001110e-02 1.115722656250000000e+01 1.265429687500000000e+01 6.510253906249998668e-01 -3.049316406250000000e-01 -1.432617187500000000e+00
3.821777343750000222e-01 9.689941406250000000e-01 4.474609375000000028e-02 1.415722656250000000e+01 1.065429687500000000e+01 -1.989746093750000000e-01 1.450683593749999556e-01 -4.326171875000000000e-01
4.771777343749999956e-01 5.939941406250000000e-01 3.474609374999999833e-02 1.265722656250000000e+01 9.654296875000000000e+00 2.260253906250000444e-01 -7.993164062500002220e-02 -1.932617187500000000e+00
2.871777343749999933e-01 8.439941406250000000e-01 5.474609375000000222e-02 1.565722656250000000e+01 1.165429687500000000e+01 -6.239746093750000444e-01 -5.299316406249999778e-01 -9.326171875000000000e-01
2.396777343750000067e-01 5.314941406250000000e-01 4.974609374999999778e-02 1.040722656250000000e+01 9.154296875000000000e+00 -8.364746093749999556e-01 -4.174316406249999889e-01 -1.826171875000000000e-01
4.296777343750000089e-01 7.814941406250000000e-01 6.974609375000001554e-02 1.340722656250000000e+01 1.115429687500000000e+01 1.352539062499991118e-02 3.256835937500002220e-02 -1.182617187500000000e+00
3.346777343750000355e-01 6.564941406250000000e-01 5.974609375000000666e-02 1.190722656250000000e+01 1.215429687500000000e+01 -4.114746093750000222e-01 -1.924316406249999556e-01 -6.826171875000000000e-01
1.446777343750000056e-01 9.064941406250000000e-01 3.974609375000000278e-02 1.490722656250000000e+01 1.015429687500000000e+01 4.385253906249999556e-01 -6.424316406249999112e-01 -1.682617187500000000e+00
1.565527343750000022e-01 6.721191406250000000e-01 4.349609374999999917e-02 1.546972656250000000e+01 9.779296875000000000e+00 -3.959960937500006661e-02 1.169433593750000000e-01 -1.245117187500000000e+00
3.465527343750000044e-01 9.221191406250000000e-01 6.349609375000000999e-02 1.246972656250000000e+01 1.177929687500000000e+01 -8.895996093750000444e-01 -3.330566406250000111e-01 -2.451171875000000000e-01
4.415527343749999778e-01 5.471191406250000000e-01 5.349609375000000111e-02 1.396972656250000000e+01 1.277929687500000000e+01 3.854003906249998668e-01 -5.580566406249999334e-01 -1.745117187500000000e+00
2.515527343750000311e-01 7.971191406250000000e-01 3.349609374999999722e-02 1.096972656250000000e+01 1.077929687500000000e+01 -4.645996093750000000e-01 -1.080566406249999778e-01 -7.451171875000000000e-01
2.990527343750000178e-01 6.096191406250000000e-01 6.849609375000001443e-02 1.471972656250000000e+01 1.227929687500000000e+01 -2.520996093749999778e-01 4.443359374999955591e-03 -4.951171875000000000e-01
4.890527343750000200e-01 8.596191406250000000e-01 4.849609375000000361e-02 1.171972656250000000e+01 1.027929687500000000e+01 5.979003906250000000e-01 -4.455566406250000000e-01 -1.495117187500000000e+00
3.940527343749999911e-01 7.346191406250000000e-01 3.849609375000000167e-02 1.321972656250000000e+01 9.279296875000000000e+00 -6.770996093750000222e-01 -6.705566406249999778e-01 -9.951171875000000000e-01
2.040527343749999889e-01 9.846191406250000000e-01 5.849609375000000555e-02 1.021972656250000000e+01 1.127929687500000000e+01 1.729003906249999556e-01 -2.205566406250000222e-01 -1.995117187500000000e+00
1.803027343749999956e-01 5.158691406250000000e-01 3.099609374999999847e-02 1.209472656250000000e+01 1.152929687500000000e+01 6.665039062500000000e-02 1.731933593749999112e-01 -8.701171875000000000e-01
3.703027343749999978e-01 7.658691406250000000e-01 5.099609374999999889e-02 1.509472656250000000e+01 9.529296875000000000e+00 -7.833496093749999778e-01 -2.768066406249999889e-01 -1.870117187500000000e+00
4.653027343750000266e-01 6.408691406250000000e-01 6.099609375000000777e-02 1.059472656250000000e+01 1.052929687500000000e+01 4.916503906250000444e-01 -5.018066406249999112e-01 -3.701171875000000000e-01
2.753027343749999689e-01 8.908691406250000000e-01 4.099609375000000389e-02 1.359472656250000000e+01 1.252929687500000000e+01 -3.583496093750000444e-01 -5.180664062500006661e-02 -1.370117187500000000e+00
2.278027343749999822e-01 7.033691406250000000e-01 5.599609375000000333e-02 1.284472656250000000e+01 1.002929687500000000e+01 -5.708496093749999556e-01 6.069335937499997780e-02 -1.620117187500000000e+00
4.178027343749999845e-01 9.533691406250000000e-01 3.599609374999999944e-02 1.584472656250000000e+01 1.202929687500000000e+01 2.791503906249999112e-01 -3.893066406249999778e-01 -6.201171875000000000e-01
3.228027343750000111e-01 5.783691406250000000e-01 4.599609375000000139e-02 1.134472656250000000e+01 1.102929687500000000e+01 -9.958496093750000000e-01 -6.143066406249999556e-01 -1.120117187500000000e+00
1.328027343750000089e-01 8.283691406250000000e-01 6.599609375000001221e-02 1.434472656250000000e+01 9.029296875000000000e+00 -1.458496093750000222e-01 -1.643066406250000000e-01 -1.201171875000000000e-01
1.387402343749999933e-01 6.955566406250000000e-01 3.287109374999999667e-02 1.050097656250000000e+01 1.221679687500000000e+01 -2.786621093750000222e-01 -5.721191406249999112e-01 -1.838867187500000000e+00
3.287402343749999956e-01 9.455566406250000000e-01 5.287109375000000056e-02 1.350097656250000000e+01 1.021679687500000000e+01 5.713378906249999556e-01 -1.221191406250000666e-01 -8.388671875000000000e-01
4.237402343750000244e-01 5.705566406250000000e-01 6.287109374999999556e-02 1.200097656250000000e+01 9.216796875000000000e+00 -7.036621093749999556e-01 1.028808593749999112e-01 -1.338867187500000000e+00
2.337402343749999944e-01 8.205566406250000000e-01 4.287109375000000555e-02 1.500097656250000000e+01 1.121679687500000000e+01 1.463378906249999112e-01 -3.471191406249999889e-01 -3.388671875000000000e-01
2.812402343750000089e-01 5.080566406250000000e-01 5.787109375000000500e-02 1.125097656250000000e+01 9.716796875000000000e+00 -6.616210937500000000e-02 -6.846191406249999556e-01 -5.888671875000000000e-01
4.712402343750000111e-01 7.580566406250000000e-01 3.787109375000000111e-02 1.425097656250000000e+01 1.171679687500000000e+01 -9.161621093749999778e-01 -2.346191406250000000e-01 -1.588867187500000000e+00
3.762402343749999822e-01 6.330566406250000000e-01 4.787109375000000305e-02 1.275097656250000000e+01 1.271679687500000000e+01 3.588378906250000444e-01 -9.619140625000022204e-03 -8.886718750000000000e-02
1.862402343749999800e-01 8.830566406250000000e-01 6.787109375000000000e-02 1.575097656250000000e+01 1.071679687500000000e+01 -4.911621093750000444e-01 -4.596191406249999778e-01 -1.088867187500000000e+00
2.099902343750000011e-01 6.018066406250000000e-01 4.037109375000000333e-02 1.387597656250000000e+01 1.046679687500000000e+01 -3.849121093749999778e-01 -5.158691406250000000e-01 -2.138671875000000000e-01
3.999902343749999756e-01 8.518066406250000000e-01 6.037109375000000722e-02 1.087597656250000000e+01 1.246679687500000000e+01 4.650878906250000000e-01 -6.586914062500004441e-02 -1.213867187500000000e+00
4.949902343750000044e-01 7.268066406250000000e-01 5.037109374999999833e-02 1.537597656250000000e+01 1.146679687500000000e+01 -8.099121093750000222e-01 1.591308593749999334e-01 -7.138671875000000000e-01
3.049902343750000022e-01 9.768066406250000000e-01 3.037109374999999792e-02 1.237597656250000000e+01 9.466796875000000000e+00 4.008789062499995559e-02 -2.908691406250000222e-01 -1.713867187500000000e+00
2.574902343749999600e-01 6.643066406250000000e-01 6.537109374999999778e-02 1.312597656250000000e+01 1.196679687500000000e+01 2.525878906249998668e-01 -6.283691406249999334e-01 -1.463867187500000000e+00
4.474902343750000178e-01 9.143066406250000000e-01 4.537109375000000083e-02 1.012597656250000000e+01 9.966796875000000000e+00 -5.974121093750000000e-01 -1.783691406249999778e-01 -4.638671875000000000e-01
3.524902343749999889e-01 5.393066406250000000e-01 3.537109374999999889e-02 1.462597656250000000e+01 1.096679687500000000e+01 6.775878906249999112e-01 4.663085937500000000e-02 -1.963867187500000000e+00
1.624902343749999867e-01 7.893066406250000000e-01 5.537109375000000278e-02 1.162597656250000000e+01 1.296679687500000000e+01 -1.724121093750000666e-01 -4.033691406250000111e-01 -9.638671875000000000e-01
1.506152343749999900e-01 5.549316406250000000e-01 6.162109375000000833e-02 1.293847656250000000e+01 1.109179687500000000e+01 -6.505371093750000888e-01 -9.399414062500000000e-02 -4.013671875000000000e-01
3.406152343749999645e-01 8.049316406250000000e-01 4.162109375000000444e-02 1.593847656250000000e+01 9.091796875000000000e+00 1.994628906250000000e-01 -5.439941406249999556e-01 -1.401367187500000000e+00
4.356152343749999933e-01 6.799316406250000000e-01 3.162109375000000250e-02 1.143847656250000000e+01 1.009179687500000000e+01 -2.255371093750000444e-01 -3.189941406249999778e-01 -9.013671875000000000e-01
2.456152343749999911e-01 9.299316406250000000e-01 5.162109374999999944e-02 1.443847656250000000e+01 1.209179687500000000e+01 6.244628906250000444e-01 1.310058593749999778e-01 -1.901367187500000000e+00
2.931152343749999778e-01 7.424316406250000000e-01 4.662109375000000194e-02 1.218847656250000000e+01 1.059179687500000000e+01 4.119628906249999112e-01 -2.064941406249999889e-01 -1.151367187500000000e+00
4.831152343749999800e-01 9.924316406250000000e-01 6.662109374999999889e-02 1.518847656250000000e+01 1.259179687500000000e+01 -4.380371093750000666e-01 -6.564941406250000000e-01 -1.513671875000000000e-01
3.881152343750000067e-01 6.174316406250000000e-01 5.662109375000000389e-02 1.068847656250000000e+01 1.159179687500000000e+01 -1.303710937500002220e-02 -4.314941406249999667e-01 -1.651367187500000000e+00
1.981152343750000044e-01 8.674316406250000000e-01 3.662109375000000000e-02 1.368847656250000000e+01 9.591796875000000000e+00 -8.630371093750000000e-01 1.850585937499993339e-02 -6.513671875000000000e-01
1.743652343750000111e-01 6.486816406250000000e-01 5.412109375000000167e-02 1.481347656250000000e+01 9.341796875000000000e+00 -9.692871093749999556e-01 -3.774414062499997780e-02 -1.526367187500000000e+00
3.643652343750000133e-01 8.986816406250000000e-01 3.412109374999999778e-02 1.181347656250000000e+01 1.134179687500000000e+01 -1.192871093749999778e-01 -4.877441406249999889e-01 -5.263671875000000000e-01
4.593652343749999867e-01 5.236816406250000000e-01 4.412109374999999972e-02 1.331347656250000000e+01 1.234179687500000000e+01 -5.442871093750000222e-01 -2.627441406250000111e-01 -1.026367187500000000e+00
2.693652343749999845e-01 7.736816406250000000e-01 6.412109374999999667e-02 1.031347656250000000e+01 1.034179687500000000e+01 3.057128906249999556e-01 1.872558593750000000e-01 -2.636718750000000000e-02
2.218652343749999978e-01 5.861816406250000000e-01 3.912109375000000222e-02 1.556347656250000000e+01 1.284179687500000000e+01 5.182128906249998668e-01 -1.502441406250000222e-01 -7.763671875000000000e-01
4.118652343750000000e-01 8.361816406250000000e-01 5.912109375000000611e-02 1.256347656250000000e+01 1.084179687500000000e+01 -3.317871093750000000e-01 -6.002441406249999778e-01 -1.776367187500000000e+00
3.168652343750000266e-01 7.111816406250000000e-01 6.912109375000000111e-02 1.406347656250000000e+01 9.841796875000000000e+00 9.321289062500004441e-02 -3.752441406250000000e-01 -2.763671875000000000e-01
1.268652343749999967e-01 9.611816406250000000e-01 4.912109375000000416e-02 1.106347656250000000e+01 1.184179687500000000e+01 -7.567871093750000444e-01 7.475585937499995559e-02 -1.276367187500000000e+00
1.298339843749999889e-01 6.369628906250000000e-01 6.943359375000000833e-02 1.186035156250000000e+01 1.024804687500000000e+01 -8.497558593749999778e-01 -6.775878906249999112e-01 -1.916992187500000000e+00
3.198339843749999911e-01 8.869628906250000000e-01 4.943359375000000444e-02 1.486035156250000000e+01 1.224804687500000000e+01 2.441406250000000000e-04 -2.275878906250000111e-01 -9.169921875000000000e-01
4.148339843750000200e-01 5.119628906250000000e-01 3.943359375000000250e-02 1.036035156250000000e+01 1.124804687500000000e+01 -4.247558593750000444e-01 -2.587890624999977796e-03 -1.416992187500000000e+00
2.248339843749999900e-01 7.619628906250000000e-01 5.943359374999999944e-02 1.336035156250000000e+01 9.248046875000000000e+00 4.252441406250000444e-01 -4.525878906249999889e-01 -4.169921875000000000e-01
2.723339843750000044e-01 5.744628906250000000e-01 4.443359375000000000e-02 1.261035156250000000e+01 1.174804687500000000e+01 6.377441406249999556e-01 -5.650878906249999778e-01 -6.669921875000000000e-01
4.623339843750000067e-01 8.244628906250000000e-01 6.443359375000000389e-02 1.561035156250000000e+01 9.748046875000000000e+00 -2.122558593750000222e-01 -1.150878906250000222e-01 -1.666992187500000000e+00
3.673339843749999778e-01 6.994628906250000000e-01 5.443359375000000194e-02 1.111035156250000000e+01 1.074804687500000000e+01 2.127441406249999112e-01 1.099121093749999556e-01 -1.669921875000000000e-01
1.773339843750000033e-01 9.494628906250000000e-01 3.443359374999999806e-02 1.411035156250000000e+01 1.274804687500000000e+01 -6.372558593749999556e-01 -3.400878906250000000e-01 -1.166992187500000000e+00
2.010839843749999967e-01 5.432128906250000000e-01 5.693359375000000416e-02 1.598535156250000000e+01 1.249804687500000000e+01 -7.435058593750000222e-01 -6.213378906250000000e-01 -4.199218750000000000e-02
3.910839843749999711e-01 7.932128906250000000e-01 3.693359375000000028e-02 1.298535156250000000e+01 1.049804687500000000e+01 1.064941406249999556e-01 -1.713378906250000444e-01 -1.041992187500000000e+00
4.860839843750000000e-01 6.682128906250000000e-01 4.693359375000000222e-02 1.448535156250000000e+01 9.498046875000000000e+00 -3.185058593749999778e-01 5.366210937499993339e-02 -5.419921875000000000e-01
2.960839843749999978e-01 9.182128906250000000e-01 6.693359375000000611e-02 1.148535156250000000e+01 1.149804687500000000e+01 5.314941406250000000e-01 -3.963378906249999667e-01 -1.541992187500000000e+00
2.485839843749999833e-01 7.307128906250000000e-01 3.193359375000000278e-02 1.523535156250000000e+01 9.998046875000000000e+00 3.189941406249998668e-01 -5.088378906249999556e-01 -1.291992187500000000e+00
4.385839843750000133e-01 9.807128906250000000e-01 5.193359375000000666e-02 1.223535156250000000e+01 1.199804687500000000e+01 -5.310058593750000000e-01 -5.883789062500000000e-02 -2.919921875000000000e-01
3.435839843749999845e-01 6.057128906250000000e-01 6.193359375000000167e-02 1.373535156250000000e+01 1.299804687500000000e+01 -1.060058593750000666e-01 1.661621093749999778e-01 -1.791992187500000000e+00
1.535839843749999822e-01 8.557128906250000000e-01 4.193359374999999778e-02 1.073535156250000000e+01 1.099804687500000000e+01 -9.560058593750000444e-01 -2.838378906249999778e-01 -7.919921875000000000e-01
1.654589843750000067e-01 6.213378906250000000e-01 3.568359374999999917e-02 1.092285156250000000e+01 9.123046875000000000e+00 -4.778808593750000222e-01 -1.994628906250000000e-01 -3.544921875000000000e-01
3.554589843750000089e-01 8.713378906250000000e-01 5.568359375000000305e-02 1.392285156250000000e+01 1.112304687500000000e+01 3.721191406249999556e-01 -6.494628906249999556e-01 -1.354492187500000000e+00
4.504589843749999822e-01 7.463378906250000000e-01 6.568359375000000500e-02 1.242285156250000000e+01 1.212304687500000000e+01 -9.028808593749999556e-01 -4.244628906249999778e-01 -8.544921875000000000e-01
2.604589843750000355e-01 9.963378906250000000e-01 4.568359375000000111e-02 1.542285156250000000e+01 1.012304687500000000e+01 -5.288085937499997780e-02 2.553710937499997780e-02 -1.854492187500000000e+00
3.079589843750000222e-01 6.838378906250000000e-01 5.068359375000000555e-02 1.017285156250000000e+01 1.262304687500000000e+01 1.596191406250000444e-01 -8.696289062500006661e-02 -1.104492187500000000e+00
4.979589843750000244e-01 9.338378906250000000e-01 3.068359374999999820e-02 1.317285156250000000e+01 1.062304687500000000e+01 -6.903808593750000444e-01 -5.369628906249999112e-01 -1.044921875000000000e-01
4.029589843749999956e-01 5.588378906250000000e-01 4.068359374999999667e-02 1.167285156250000000e+01 9.623046875000000000e+00 5.846191406249998668e-01 -3.119628906249999889e-01 -1.604492187500000000e+00
2.129589843749999933e-01 8.088378906250000000e-01 6.068359375000000056e-02 1.467285156250000000e+01 1.162304687500000000e+01 -2.653808593750000000e-01 1.380371093749999112e-01 -6.044921875000000000e-01
1.892089843750000000e-01 7.150878906250000000e-01 4.818359375000000333e-02 1.354785156250000000e+01 1.137304687500000000e+01 -1.591308593750000444e-01 -1.432128906249999778e-01 -1.729492187500000000e+00
3.792089843750000022e-01 9.650878906250000000e-01 6.818359375000000722e-02 1.054785156250000000e+01 9.373046875000000000e+00 6.908691406250000444e-01 -5.932128906249999334e-01 -7.294921875000000000e-01
4.742089843749999756e-01 5.900878906250000000e-01 5.818359375000000527e-02 1.504785156250000000e+01 1.037304687500000000e+01 -5.841308593750000888e-01 -3.682128906250000111e-01 -1.229492187500000000e+00
2.842089843749999734e-01 8.400878906250000000e-01 3.818359375000000139e-02 1.204785156250000000e+01 1.237304687500000000e+01 2.658691406250000000e-01 8.178710937500000000e-02 -2.294921875000000000e-01
2.367089843749999867e-01 5.275878906250000000e-01 6.318359375000000278e-02 1.429785156250000000e+01 1.087304687500000000e+01 5.336914062499986677e-02 -3.071289062500004441e-02 -9.794921875000000000e-01
4.267089843749999889e-01 7.775878906250000000e-01 4.318359374999999889e-02 1.129785156250000000e+01 1.287304687500000000e+01 -7.966308593750000000e-01 -4.807128906250000000e-01 -1.979492187500000000e+00
3.317089843749999600e-01 6.525878906250000000e-01 3.318359374999999695e-02 1.579785156250000000e+01 1.187304687500000000e+01 4.783691406249999112e-01 -2.557128906250000222e-01 -4.794921875000000000e-01
1.417089843749999856e-01 9.025878906250000000e-01 5.318359375000000777e-02 1.279785156250000000e+01 9.873046875000000000e+00 -3.716308593750000666e-01 1.942871093749999334e-01 -1.479492187500000000e+00
1.357714843750000011e-01 5.041503906250000000e-01 4.505859375000000056e-02 1.514160156250000000e+01 1.293554687500000000e+01 1.861816406249998668e-01 -4.666503906249999667e-01 -6.982421875000000000e-01
3.257714843750000311e-01 7.541503906250000000e-01 6.505859375000000444e-02 1.214160156250000000e+01 1.093554687500000000e+01 -6.638183593750000000e-01 -1.665039062500006661e-02 -1.698242187500000000e+00
4.207714843750000044e-01 6.291503906250000000e-01 5.505859375000000250e-02 1.364160156250000000e+01 9.935546875000000000e+00 6.111816406249999112e-01 -2.416503906249999889e-01 -1.982421875000000000e-01
2.307714843750000022e-01 8.791503906250000000e-01 3.505859374999999861e-02 1.064160156250000000e+01 1.193554687500000000e+01 -2.388183593750000666e-01 -6.916503906250000000e-01 -1.198242187500000000e+00
2.782714843749999889e-01 6.916503906250000000e-01 6.005859375000000000e-02 1.589160156250000000e+01 9.435546875000000000e+00 -4.513183593749999778e-01 -3.541503906249999778e-01 -1.948242187500000000e+00
4.682714843749999911e-01 9.416503906250000000e-01 4.005859375000000305e-02 1.289160156250000000e+01 1.143554687500000000e+01 3.986816406250000000e-01 9.584960937499997780e-02 -9.482421875000000000e-01
3.732714843750000178e-01 5.666503906250000000e-01 3.005859374999999764e-02 1.439160156250000000e+01 1.243554687500000000e+01 -8.763183593750000222e-01 -1.291503906250000000e-01 -1.448242187500000000e+00
1.832714843750000155e-01 8.166503906250000000e-01 5.005859375000000500e-02 1.139160156250000000e+01 1.043554687500000000e+01 -2.631835937500004441e-02 -5.791503906249999556e-01 -4.482421875000000000e-01
2.070214843750000089e-01 6.604003906250000000e-01 3.755859375000000083e-02 1.251660156250000000e+01 1.068554687500000000e+01 -1.325683593750000000e-01 -4.104003906250000000e-01 -1.323242187500000000e+00
3.970214843750000111e-01 9.104003906250000000e-01 5.755859375000000472e-02 1.551660156250000000e+01 1.268554687500000000e+01 -9.825683593749999778e-01 3.959960937499995559e-02 -3.232421875000000000e-01
